month,strategy,rebalance_policy,cycle_days,hold_start,hold_end,hold_days,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,realized_risk_annualized_mean,ending_top_weight_max,ending_active_count_mean,total_return_pct,annualized_return_pct,annualized_volatility_pct,max_drawdown_pct,realized_risk_annualized_mean_pct,ending_top_weight_max_pct
2025-06,minimum_variance,enter_once_then_drift,14,2025-06-01,2025-06-14,14,-0.03573254619508415,-0.6127365821735993,0.47196701194824914,-1.7896864646640023,-0.08724446885909487,0.3863673973178151,0.25682578355951907,13.0,-3.5732546195084147,-61.27365821735993,47.19670119482491,-8.724446885909487,38.63673973178151,25.682578355951907
2025-07,equal_weight,enter_once_then_drift,14,2025-07-01,2025-07-14,14,0.23118809997894263,225.4051920927848,0.5370014158715051,10.416458572481817,-0.022418133680195962,0.4503258431622649,0.03653425782429873,50.0,23.118809997894264,22540.519209278482,53.700141587150505,-2.241813368019596,45.03258431622649,3.653425782429873
2025-07,minimum_variance,enter_once_then_drift,14,2025-07-01,2025-07-14,14,0.27084189235583245,516.3860274537004,0.6481593864450489,10.011495628875004,-0.03958652669596119,0.5422405763851472,0.25207953490215823,14.0,27.084189235583246,51638.602745370044,64.81593864450488,-3.958652669596119,54.22405763851472,25.20795349021582
2025-08,equal_weight,enter_once_then_drift,14,2025-08-01,2025-08-14,14,0.03555757656387026,1.4866484303875933,0.6410928258585967,1.721030835108329,-0.048812932055999014,0.5231999358533655,0.02846363043679771,50.0,3.5557576563870263,148.66484303875933,64.10928258585967,-4.881293205599901,52.319993585336555,2.846363043679771
2025-08,minimum_variance,enter_once_then_drift,14,2025-08-01,2025-08-14,14,0.13473835455237282,25.990455797211016,0.6010249597968077,5.782740331226165,-0.029166704953708544,0.4365234855478736,0.26670215176585804,14.0,13.473835455237282,2599.0455797211016,60.10249597968077,-2.9166704953708544,43.65234855478736,26.670215176585803
2025-09,equal_weight,enter_once_then_drift,14,2025-09-01,2025-09-14,14,0.0981194465080295,10.476056733188653,0.36352814397427957,6.9035340379851196,-0.019049702716832595,0.3469125827098466,0.03621559862567471,50.0,9.81194465080295,1047.6056733188652,36.352814397427956,-1.9049702716832595,34.69125827098466,3.6215598625674708
2025-09,minimum_variance,enter_once_then_drift,14,2025-09-01,2025-09-14,14,0.07815924220812653,6.113611719651325,0.21733253824166995,9.1523910606907,-0.011093005942430345,0.2504012563719625,0.25756347477018665,13.0,7.815924220812653,611.3611719651325,21.733253824166994,-1.1093005942430345,25.040125637196248,25.756347477018664
2025-10,equal_weight,enter_once_then_drift,14,2025-10-01,2025-10-14,14,-0.08331065233699264,-0.8964670982184452,1.1038541874696841,-1.4974023329807842,-0.2151395785217981,0.7265880525629554,0.029276191419076544,50.0,-8.331065233699263,-89.64670982184451,110.38541874696841,-21.51395785217981,72.65880525629555,2.9276191419076545
2025-10,minimum_variance,enter_once_then_drift,14,2025-10-01,2025-10-14,14,-0.018152524166729855,-0.3797361888839106,0.632768972634593,-0.4477641383598333,-0.114745745946365,0.4506134408711836,0.27874490893816867,13.0,-1.8152524166729855,-37.97361888839106,63.2768972634593,-11.4745745946365,45.06134408711836,27.874490893816866
2025-11,equal_weight,enter_once_then_drift,14,2025-11-01,2025-11-14,14,-0.12376580624279654,-0.9680826694410372,0.8660763492632697,-3.552721729378824,-0.13882772800169796,0.7590572665991339,0.029835467879607874,50.0,-12.376580624279654,-96.80826694410372,86.60763492632697,-13.882772800169796,75.90572665991338,2.9835467879607873
2025-11,minimum_variance,enter_once_then_drift,14,2025-11-01,2025-11-14,14,-0.09947052516247601,-0.9348827447048808,0.6531700746878387,-3.8571598255573702,-0.11930048180028263,0.5595067677713276,0.2656023021457227,11.0,-9.9470525162476,-93.48827447048808,65.31700746878387,-11.930048180028264,55.950676777132756,26.56023021457227
2025-12,equal_weight,enter_once_then_drift,14,2025-12-01,2025-12-14,14,-0.09720537920742589,-0.9304750294386812,0.6081859204791625,-4.083119088769467,-0.10199999173472474,0.4781121927076795,0.02651767564717222,50.0,-9.72053792074259,-93.04750294386812,60.818592047916255,-10.199999173472474,47.81121927076795,2.651767564717222
2025-12,minimum_variance,enter_once_then_drift,14,2025-12-01,2025-12-14,14,-0.07360783399619442,-0.8637630462619473,0.45633646897318236,-4.141892276937205,-0.0700440766911411,0.3732532494445905,0.2663759824879094,19.0,-7.360783399619441,-86.37630462619474,45.633646897318236,-7.00440766911411,37.32532494445905,26.63759824879094
2026-01,equal_weight,enter_once_then_drift,14,2026-01-01,2026-01-14,14,0.1895047604052893,91.23677165262379,0.5386559018556383,8.696554911341252,-0.0638315875829335,0.45793453903633646,0.0310702775964768,50.0,18.95047604052893,9123.67716526238,53.865590185563825,-6.38315875829335,45.79345390363365,3.10702775964768
2026-01,minimum_variance,enter_once_then_drift,14,2026-01-01,2026-01-14,14,0.11721606383581995,16.988909206997914,0.2613209340527994,11.221991482856303,-0.018579089559085826,0.3373059264339973,0.2482396662451101,20.0,11.721606383581996,1698.8909206997914,26.13209340527994,-1.8579089559085826,33.73059264339973,24.82396662451101
2026-02,equal_weight,enter_once_then_drift,14,2026-02-01,2026-02-14,14,-0.02860350836017367,-0.5307443092167945,1.144034589627963,-0.1148656529958001,-0.19275871616809237,0.8349828094172279,0.03618799581481172,50.0,-2.860350836017367,-53.07443092167945,114.4034589627963,-19.275871616809237,83.4982809417228,3.6187995814811718
2026-02,minimum_variance,enter_once_then_drift,14,2026-02-01,2026-02-14,14,-0.000907357998928271,-0.023388994324126777,1.0797472454366865,0.48574777043756007,-0.16645883890025603,0.813618817631031,0.24663232197465162,11.0,-0.0907357998928271,-2.3388994324126777,107.97472454366866,-16.645883890025605,81.3618817631031,24.663232197465163
2026-03,equal_weight,enter_once_then_drift,14,2026-03-01,2026-03-14,14,0.010752687391686777,0.32159778281291884,0.30512073956183633,1.0558396617391912,-0.05616212615093075,0.47296930897278106,0.029136094631078826,50.0,1.0752687391686777,32.159778281291885,30.512073956183634,-5.616212615093074,47.2969308972781,2.9136094631078824
2026-03,minimum_variance,enter_once_then_drift,14,2026-03-01,2026-03-14,14,0.059997054823407225,3.5680263345612513,0.2962838939923239,5.275139470708107,-0.04589159237923712,0.3667924955541216,0.2611707342287675,14.0,5.9997054823407225,356.80263345612514,29.62838939923239,-4.589159237923712,36.679249555412156,26.117073422876754
